	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GNA12	0.000605302789772571	0.325754513171174	0.429	0.036	1	motor	GNA12
RABIF	0.000605302789772571	0.309197086808349	0.429	0.036	1	motor	RABIF
DCAKD	0.000605302789772571	0.305333305089923	0.429	0.036	1	motor	DCAKD
CDC42BPB	0.000605302789772571	0.29495248331544	0.429	0.036	1	motor	CDC42BPB
HEXA	0.000605302789772571	0.25851649831762	0.429	0.036	1	motor	HEXA
FAM229B	0.000612210891880329	0.452696224996124	0.857	0.161	1	motor	FAM229B
IMP4	0.000623192611916193	0.434142484641275	0.571	0.071	1	motor	IMP4
FAM63B	0.000623192611916193	0.418355503439713	0.571	0.071	1	motor	FAM63B
CCDC92	0.000623192611916193	0.352264906585207	0.571	0.071	1	motor	CCDC92
RAB40C	0.000623192611916193	0.256965784656495	0.571	0.071	1	motor	RAB40C
APOO	0.000632218931678388	0.596933461552362	0.857	0.179	1	motor	APOO
CARD19	0.000632842781323922	0.942506348086501	0.714	0.143	1	motor	CARD19
GLTP	0.000639625079836049	0.78092037117683	0.571	0.089	1	motor	GLTP
APBA2	0.000676178156641372	0.64451514640095	0.714	0.125	1	motor	APBA2
AZIN1	0.00070198087768878	0.705398803729073	0.857	0.179	1	motor	AZIN1
CADM3	0.000778841479802108	0.671475000893683	0.857	0.179	1	motor	CADM3
MRPL55	0.000778841479802108	0.4922175970621	0.857	0.179	1	motor	MRPL55
METRNL	0.000792833259871389	0.665979530993138	0.714	0.143	1	motor	METRNL
DLL3	0.000852294428513379	0.344432148263406	0.714	0.125	1	motor	DLL3
PLSCR4	0.000944627554313031	0.625586586600367	0.571	0.089	1	motor	PLSCR4
B3GAT2	0.000944988915102599	0.783429081760978	0.571	0.089	1	motor	B3GAT2
HAGHL	0.000944988915102599	0.713734656486832	0.571	0.089	1	motor	HAGHL
PRKAG2	0.000955499839516334	0.50893270773055	0.714	0.125	1	motor	PRKAG2
PTS	0.000956523631893272	0.620835931176242	0.857	0.179	1	motor	PTS
TMEM219	0.00107017931178747	0.49461571707565	0.714	0.125	1	motor	TMEM219
NDUFV3	0.00107017931178747	0.482035181368414	0.714	0.125	1	motor	NDUFV3
TERF1	0.00107017931178747	0.419896790402183	0.714	0.125	1	motor	TERF1
NKAIN3	0.00107017931178747	0.366918197528475	0.714	0.125	1	motor	NKAIN3
C6orf48	0.00107367738242964	0.483297008120977	0.571	0.089	1	motor	C6orf48
UFD1L	0.00119747876957694	0.364318705353864	0.714	0.125	1	motor	UFD1L
FAM127B	0.00119747876957694	0.358224262962346	0.714	0.125	1	motor	FAM127B
RNF167	0.00121841466510734	0.373099386773734	0.571	0.089	1	motor	RNF167
PLPPR2	0.00121841466510734	0.321149096447658	0.571	0.089	1	motor	PLPPR2
MTIF3	0.00123104571393058	0.516644163665842	0.714	0.143	1	motor	MTIF3
CTBP1	0.00126777170682311	0.589719326129146	0.857	0.214	1	motor	CTBP1
KIAA0930	0.00129439625353211	0.48652717758379	0.857	0.179	1	motor	KIAA0930
DST	0.00137111628261897	0.662168851509841	0.714	0.143	1	motor	DST
MARCH1	0.00138099211734897	0.71329516397002	0.571	0.089	1	motor	MARCH1
SPG21	0.00138099211734897	0.418328877592002	0.571	0.089	1	motor	SPG21
EBF3	0.00138099211734897	0.355455636724939	0.571	0.089	1	motor	EBF3
LINC00969	0.00138099211734897	0.34953482265312	0.571	0.089	1	motor	LINC00969
