cl.from	cl.to	Freq	cl.from.total	cl.to.total	odds	pval.log	frac	cl.from.label	cl.to.label
15	18	71	49389	772	18.629960500738715	-146.4968033660031	0.0014375670695903947	dividing_hypothalamus	dividing_proneocortex
16	18	18	585	772	398.74978078915905	-92.66312276439697	0.03076923076923077	dividing_midbrain	dividing_proneocortex
17	18	208	499260	772	5.399087686044776	-205.85956827695736	4.1661659255698435e-4	dividing_neocortex	dividing_proneocortex
18	18	158	899	772	2277.61971563107	-1098.9417546456298	0.1757508342602892	dividing_proneocortex	dividing_proneocortex
20	18	30	72859	772	5.336074284157483	-28.66354128838887	4.1175421018679913e-4	dividing_thalamus	dividing_proneocortex
53	18	1	153594	772	0.08437418047350592	-6.4958506077390574e-6	6.510670989752204e-6	neuron_allocortex	dividing_proneocortex
54	18	2	23448	772	1.1053708525799786	-0.6157618460788108	8.5295121119072e-5	neuron_cerebellum	dividing_proneocortex
56	18	1	370669	772	0.03496210332034151	-2.1962374559578527e-13	2.697824743908986e-6	neuron_GE	dividing_proneocortex
57	18	1	252060	772	0.051413821612503643	-2.7822623466669185e-9	3.967309370784734e-6	neuron_hypothalamus	dividing_proneocortex
59	18	1	3381730	772	0.0038321710709156758	-4.8691065828543295e-139	2.9570663536119085e-7	neuron_neocortex	dividing_proneocortex
62	18	1	270183	772	0.047965149086536416	-6.618486178291943e-10	3.7011951159029253e-6	neuron_thalamus	dividing_proneocortex
63	18	7	5738	772	15.809615742337693	-14.641414567546724	0.0012199372603694668	oligo_allocortex	dividing_proneocortex
66	18	4	26339	772	1.9680880634265034	-1.9069392062155588	1.5186605414024831e-4	oligo_GE	dividing_proneocortex
67	18	23	84471	772	3.5286129102283197	-14.870600093288125	2.7228279527885307e-4	oligo_hypothalamus	dividing_proneocortex
68	18	1	2744	772	4.722801703953232	-1.6562464650291757	3.6443148688046647e-4	oligo_midbrain	dividing_proneocortex
69	18	42	99498	772	5.470395895165753	-40.41452360888873	4.2211903756859433e-4	oligo_neocortex	dividing_proneocortex
70	18	6	20762	772	3.7451212433236685	-5.11392184406078	2.889895000481649e-4	oligo_proneocortex	dividing_proneocortex
72	18	43	102946	772	5.41305945498465	-40.970255733339634	4.1769471373341365e-4	oligo_thalamus	dividing_proneocortex
73	18	6	19170	772	4.056140180171415	-5.491225544424288	3.1298904538341156e-4	radialglia_allocortex	dividing_proneocortex
74	18	2	1995	772	12.991847494383629	-4.538906740914172	0.0010025062656641604	radialglia_cerebellum	dividing_proneocortex
75	18	2	5913	772	4.383347835497267	-2.561444033581801	3.3823778116015557e-4	radialglia_claustrum	dividing_proneocortex
76	18	1	157593	772	0.08223314408411331	-4.747868104110689e-6	6.34545950645016e-6	radialglia_GE	dividing_proneocortex
77	18	32	19562	772	21.19925222475848	-70.45927803352149	0.0016358245578161742	radialglia_hypothalamus	dividing_proneocortex
78	18	1	1530	772	8.470175082122658	-2.1948927839001064	6.5359477124183e-4	radialglia_midbrain	dividing_proneocortex
79	18	45	570359	772	1.022464017231507	-0.7749996150520508	7.889767672641266e-5	radialglia_neocortex	dividing_proneocortex
80	18	17	4352	772	50.62253076424871	-52.572793863246645	0.00390625	radialglia_proneocortex	dividing_proneocortex
81	18	5	17033	772	3.804194174733655	-4.504849670176071	2.935478189397053e-4	radialglia_striatum	dividing_proneocortex
82	18	13	29754	772	5.6621557566518685	-13.937300047580084	4.3691604490152583e-4	radialglia_thalamus	dividing_proneocortex
2	19	4	8736	37255	0.12296001765871582	-4.410123342965858e-11	4.578754578754579e-4	astrocyte_cerebellum	dividing_striatum
4	19	2	19694	37255	0.02727172525303497	-8.575525704589334e-31	1.0155377272265665e-4	astrocyte_GE	dividing_striatum
5	19	24	123329	37255	0.052259178989525965	-8.479381034269198e-163	1.9460143194220336e-4	astrocyte_hypothalamus	dividing_striatum
7	19	1	23848	37255	0.011260679242143381	-2.0628138194847226e-39	4.1932237504193224e-5	astrocyte_neocortex	dividing_striatum
9	19	6	18833	37255	0.085555571146382	-4.476956758907836e-24	3.1858970955238146e-4	astrocyte_striatum	dividing_striatum
10	19	46	190825	37255	0.06473499391623333	-3.437712292479369e-240	2.410585615092362e-4	astrocyte_thalamus	dividing_striatum
11	19	31	17176	37255	0.4846812433375463	-1.6563167913692735e-6	0.0018048439683278994	dividing_allocortex	dividing_striatum
12	19	29	750	37255	10.383727571243234	-44.62573084985698	0.03866666666666667	dividing_cerebellum	dividing_striatum
13	19	760	33625	37255	6.069708720019118	-751.2997595075557	0.022602230483271375	dividing_claustrum	dividing_striatum
14	19	15629	370410	37255	11.330916501492789	-27288.360487927297	0.04219378526497665	dividing_GE	dividing_striatum
15	19	2910	49389	37255	15.822653113626696	-5494.601269369695	0.058920002429690824	dividing_hypothalamus	dividing_striatum
16	19	9	585	37255	4.131456593332851	-7.769642712198778	0.015384615384615385	dividing_midbrain	dividing_striatum
17	19	1961	499260	37255	1.0547933234570603	-4.803015524996626	0.003927813163481953	dividing_neocortex	dividing_striatum
18	19	5	899	37255	1.4935744080458029	-1.4027841847357345	0.0055617352614015575	dividing_proneocortex	dividing_striatum
19	19	11846	37578	37255	84.65539044920865	-45021.46055074082	0.31523763904412155	dividing_striatum	dividing_striatum
20	19	690	72859	37255	2.5432112465306744	-232.65946441492494	0.009470346834296381	dividing_thalamus	dividing_striatum
33	19	129	46020	37255	0.7527653962428501	-3.0442700228844723e-4	0.002803129074315515	interneuron_claustrum	dividing_striatum
34	19	46	933838	37255	0.013228263589686035	-0	4.925907919789086e-5	interneuron_GE	dividing_striatum
35	19	6	97468	37255	0.016531252015018386	-1.1444323872264282e-148	6.155866540813396e-5	interneuron_hypothalamus	dividing_striatum
37	19	104	916135	37255	0.030485295912643963	-0	1.1352038727916738e-4	interneuron_neocortex	dividing_striatum
39	19	11	42940	37255	0.0687934667962969	-6.568462143123478e-55	2.5617140195621796e-4	interneuron_striatum	dividing_striatum
40	19	129	44805	37255	0.7731785188058466	-9.90716745503919e-4	0.002879142952795447	interneuron_thalamus	dividing_striatum
46	19	2	9001	37255	0.059669965240892194	-8.906315130394163e-14	2.2219753360737697e-4	microglia_GE	dividing_striatum
51	19	1	2818	37255	0.09529619537495931	-2.71358594830508e-5	3.5486160397445e-4	microglia_striatum	dividing_striatum
52	19	1	18060	37255	0.014869583530821446	-5.1533679299169664e-30	5.5370985603543746e-5	microglia_thalamus	dividing_striatum
54	19	407	23448	37255	4.661279604939465	-314.06219988158165	0.01735755714773115	neuron_cerebellum	dividing_striatum
55	19	17	59735	37255	0.0764252035763422	-1.806612873453737e-73	2.845902737088809e-4	neuron_claustrum	dividing_striatum
56	19	926	370669	37255	0.6708744792596747	-1.894630828710896e-40	0.0024981857128597213	neuron_GE	dividing_striatum
57	19	132	252060	37255	0.14063277620723583	-2.803284215620414e-245	5.236848369435848e-4	neuron_hypothalamus	dividing_striatum
59	19	17	3381730	37255	0.0013499775368325682	-0	5.027012801140245e-6	neuron_neocortex	dividing_striatum
61	19	461	138928	37255	0.8911025626167431	-0.005226579869167374	0.003318265576413682	neuron_striatum	dividing_striatum
62	19	69	270183	37255	0.06858160143716607	-0	2.553824629973018e-4	neuron_thalamus	dividing_striatum
66	19	9	26339	37255	0.0917613465621215	-4.498926326678873e-32	3.4169862181555866e-4	oligo_GE	dividing_striatum
67	19	80	84471	37255	0.25433076778220726	-2.5871411194930943e-57	9.470705922742717e-4	oligo_hypothalamus	dividing_striatum
68	19	3	2744	37255	0.2935984095116276	-0.0022867101326840703	0.0010932944606413995	oligo_midbrain	dividing_striatum
69	19	41	99498	37255	0.11065882551641289	-1.2506760834242262e-107	4.120685842931516e-4	oligo_neocortex	dividing_striatum
70	19	9	20762	37255	0.11640988859935064	-7.797723692263348e-24	4.334842500722474e-4	oligo_proneocortex	dividing_striatum
71	19	1	5353	37255	0.050167135917548164	-2.11137173755457e-9	1.8681113394358303e-4	oligo_striatum	dividing_striatum
72	19	52	102946	37255	0.1356470701675154	-1.834824559996551e-102	5.051191887008723e-4	oligo_thalamus	dividing_striatum
73	19	15	19170	37255	0.21012885646841575	-1.1070657664678774e-16	7.82472613458529e-4	radialglia_allocortex	dividing_striatum
74	19	89	1995	37255	11.980188667884986	-144.28352182367092	0.04461152882205514	radialglia_cerebellum	dividing_striatum
75	19	3	5913	37255	0.1362479343311189	-6.985220182514627e-8	5.073566717402334e-4	radialglia_claustrum	dividing_striatum
76	19	210	157593	37255	0.35784827053862434	-1.5948521703473103e-73	0.0013325464963545334	radialglia_GE	dividing_striatum
77	19	96	19562	37255	1.3178759402104587	-5.248447905857537	0.0049074736734485225	radialglia_hypothalamus	dividing_striatum
78	19	17	1530	37255	2.983829761851504	-9.293332450107204	0.011111111111111112	radialglia_midbrain	dividing_striatum
79	19	61	570359	37255	0.028720902786779478	-0	1.0695018400691494e-4	radialglia_neocortex	dividing_striatum
80	19	3	4352	37255	0.18511811482075044	-1.3252482875976134e-5	6.893382352941177e-4	radialglia_proneocortex	dividing_striatum
81	19	33	17033	37255	0.5202826508952602	-9.554034733735296e-6	0.0019374156050020548	radialglia_striatum	dividing_striatum
82	19	122	29754	37255	1.101110801409206	-1.8716293499726049	0.004100289036768166	radialglia_thalamus	dividing_striatum
1	20	4	14503	69945	0.039449961932885996	-1.1011228150575918e-39	2.7580500586085635e-4	astrocyte_allocortex	dividing_thalamus
2	20	4	8736	69945	0.06549253639109955	-9.577727046089884e-23	4.578754578754579e-4	astrocyte_cerebellum	dividing_thalamus
4	20	6	19694	69945	0.04357744474809426	-3.843716478952122e-52	3.0466131816796996e-4	astrocyte_GE	dividing_thalamus
5	20	27	123329	69945	0.031314320929467995	-0	2.189266109349788e-4	astrocyte_hypothalamus	dividing_thalamus
7	20	10	23848	69945	0.05997806922096671	-5.594255342008327e-59	4.193223750419322e-4	astrocyte_neocortex	dividing_thalamus
9	20	9	18833	69945	0.06835455292855375	-9.334724806578381e-46	4.778845643285722e-4	astrocyte_striatum	dividing_thalamus
10	20	126	190825	69945	0.09444516250097386	-0	6.602908423948644e-4	astrocyte_thalamus	dividing_thalamus
11	20	41	17176	69945	0.34143360960669644	-1.5405661663065996e-17	0.0023870517000465765	dividing_allocortex	dividing_thalamus
12	20	33	750	69945	6.293570777039101	-35.96444604391691	0.044	dividing_cerebellum	dividing_thalamus
13	20	3465	33625	69945	14.739589552173362	-6335.699882618477	0.10304832713754647	dividing_claustrum	dividing_thalamus
14	20	18786	370410	69945	7.254309144992685	-23536.469422194496	0.05071677330525634	dividing_GE	dividing_thalamus
